,0.4,0.42,0.44,0.46,0.48,0.5,0.52,0.54,0.56,0.58,0.6,0.62,0.64,0.66,0.68,0.7,0.72,0.74,0.76,0.78,0.8,0.82,0.84,0.86,0.88,0.9,0.92,0.94,0.96,0.98,1,1.02,1.04,1.06,1.08,1.1,1.12,1.14,1.16,1.18,1.2,1.3,1.4,1.5,1.6,1.7,1.8,1.9,2,2.2,2.4,2.6,2.8,3,3.2,3.4,3.6,3.8,4,4.2,4.4,4.6,4.8,5,5.2,5.4,5.6,5.8,6,6.4,6.8,7.2,7.6,8,8.4,8.8,9.2
0.000107744,30.78076202,29.08280114,27.68805211,26.66093785,26.03766991,25.80583564,25.89933489,26.29127298,26.86171908,27.56943782,28.26745189,28.83825489,29.16006737,29.11343289,28.67496155,27.8700812,26.80455172,25.5542506,24.17098336,22.65548318,20.95632194,18.99139693,16.6789889,14.08930465,11.17027102,7.581927962,5.120305244,4.071771252,3.475171768,3.060496082,2.765191398,2.525767334,2.339163023,2.181503811,2.047835513,1.936379049,1.834249003,1.750229728,1.670461503,1.602736183,1.540227834,1.30083533,1.138159824,1.019261771,0.927679129,0.854124785,0.793036098,0.741050002,0.696154189,0.622942641,0.565836828,0.518748584,0.47868679,0.445090866,0.416581155,0.391134218,0.368370959,0.348684798,0.33122825,0.314960463,0.300173593,0.287209857,0.275287395,0.263893995,0.25354689,0.244357858,0.235613265,0.227173288,0.219575563,0.205955262,0.193695904,0.182931303,0.173306862,0.164537789,0.156815256,0.149511872,0.143188845
0.00016545,31.05826715,29.38448334,28.0273287,27.05238574,26.49292853,26.33300616,26.49666074,26.95372271,27.57747071,28.32296933,29.04479343,29.62290274,29.94543031,29.89784523,29.46910807,28.69469337,27.68792818,26.53409187,25.29927254,24.00926161,22.64979477,21.18373316,19.52988566,17.69658083,15.81185055,14.06333343,12.49238636,11.06821534,9.772909789,8.558308127,7.487837958,6.537571931,5.777518858,5.163922144,4.674385057,4.293209601,3.965227409,3.710157655,3.479467882,3.291700254,3.12484013,2.532668456,2.166209894,1.913179263,1.725534264,1.578745427,1.459078156,1.35859167,1.272713483,1.13447764,1.028241278,0.941211194,0.867318258,0.805755331,0.753859195,0.707459623,0.665888383,0.630172402,0.598616936,0.569038484,0.54214087,0.518747987,0.497239449,0.476521817,0.457754769,0.441238776,0.42544838,0.410091599,0.396359418,0.371821183,0.349623922,0.330202849,0.312821404,0.296963951,0.283058633,0.269819188,0.258467146
0.000249,31.3134648,29.66130862,28.33821394,27.41066337,26.90840546,26.81181404,27.03512914,27.5469366,28.21371209,28.9883478,29.72740252,30.30810237,30.62776055,30.57558723,30.15053617,29.39553085,28.42915638,27.3427081,26.20941799,25.06903881,23.92622914,22.76897932,21.52672437,20.13971749,18.56854888,16.96241436,15.51311098,14.27527248,13.23307977,12.32420335,11.53948425,10.83137815,10.20267209,9.632288445,9.108064074,8.640946811,8.196806205,7.807080161,7.433262155,7.099535248,6.789945272,5.55759793,4.716057566,4.120650784,3.681092175,3.342007884,3.069634058,2.843842899,2.653007049,2.350531729,2.122832456,1.938335244,1.78211322,1.653133458,1.545660636,1.449409245,1.362856052,1.289222431,1.224665388,1.163613728,1.107937815,1.060156502,1.016325362,0.973548675,0.934872435,0.901361252,0.869164999,0.837404578,0.809248684,0.759359385,0.713754271,0.674190486,0.638619895,0.606195904,0.577884995,0.550690721,0.527702988
0.000367617,31.54880878,29.91625132,28.62435815,27.7396503,27.288934,27.24868386,27.52383469,28.08182056,28.78446507,29.58172694,30.33357128,30.91371464,31.22838962,31.16950715,30.74444019,30.00216701,29.0651676,28.02821113,26.96975105,25.93845879,24.95036584,24.0114519,23.07210205,22.08285519,20.92959352,19.53302995,17.99496433,16.58699255,15.43687353,14.48875794,13.70509503,13.02809694,12.44045617,11.91977386,11.44737581,11.02736115,10.63326174,10.2813248,9.948062018,9.643186084,9.360072574,8.183141031,7.302897424,6.618720443,6.070480503,5.618967137,5.237797805,4.909666421,4.623405015,4.14959806,3.77517028,3.466068597,3.202462746,2.979209423,2.789105024,2.620455178,2.469233019,2.337176483,2.220331043,2.112315007,2.0135447,1.92615834,1.846407379,1.770712947,1.701251278,1.63919541,1.580856671,1.524709003,1.473455578,1.382208107,1.299809993,1.227901956,1.162980844,1.104569689,1.052315305,1.003761853,0.960901766
0.000532901,31.76630677,30.15164842,28.88839767,28.04322609,27.63916154,27.64914785,27.96964123,28.56729756,29.29992734,30.11510663,30.87638678,31.45413149,31.76265392,31.69569344,31.2685349,30.53448737,29.61950864,28.62062562,27.61995557,26.67277549,25.80251182,25.02714984,24.31250451,23.63576751,22.91435142,22.04316746,20.84236948,19.20133503,17.59512284,16.34355714,15.39341483,14.62881217,13.994001,13.45082504,12.96891163,12.54540587,12.15375594,11.80285191,11.47397101,11.17075738,10.88962256,9.707119863,8.79870999,8.072097796,7.473732935,6.969226166,6.53534993,6.156302687,5.821272419,5.256373857,4.799306981,4.418186436,4.092308379,3.812884804,3.572042027,3.359218766,3.168951945,3.000615217,2.850651379,2.713631361,2.588418764,2.475840022,2.373126171,2.277130365,2.188553171,2.10804094,2.03302464,1.961904967,1.896091728,1.778269162,1.672825283,1.580225157,1.49672667,1.421868029,1.354245008,1.292343665,1.236562164
0.000759151,31.96796645,30.36983688,29.13256325,28.32371848,27.9622483,28.01766753,28.37821142,29.00997723,29.76806588,30.59771756,31.36596175,31.94014686,32.24156777,32.16604341,31.73528624,31.00676873,30.10841438,29.13984744,28.18550906,27.30585051,26.52895512,25.88038399,25.33376249,24.88083652,24.4658371,24.03438327,23.49725133,22.65909035,21.13160302,18.80739625,17.17533684,16.10434305,15.31374622,14.68472366,14.15261295,13.69760783,13.28673724,12.92127884,12.5830377,12.27115922,11.98306118,10.76751481,9.821858787,9.054162577,8.413658874,7.867771718,7.394436017,6.978251375,6.608458999,5.980150393,5.467193123,5.03778545,4.670263483,4.353766991,4.079732533,3.837884935,3.621917849,3.429999108,3.258588382,3.102588943,2.960102047,2.831285571,2.713742899,2.604461497,2.503449081,2.411092274,2.32528458,2.244363898,2.169150233,2.034163915,1.913785502,1.807823483,1.712334396,1.626784599,1.549308043,1.478692295,1.414653497
0.001063641,32.15490319,30.57209142,29.35928843,28.58403715,28.26154041,28.35781208,28.75383517,29.41547776,30.19557292,31.03663658,31.81017816,32.3796763,32.67391474,32.58948006,32.15414211,31.42908131,30.54390609,29.59998457,28.68378786,27.85987695,27.15925315,26.61163428,26.19291939,25.89847292,25.67916156,25.49329288,25.28815453,24.96881698,24.45021341,23.48122438,21.16141697,18.05646681,16.70547597,15.84732251,15.19767738,14.67483797,14.22245663,13.82852822,13.47110642,13.14394908,12.84383272,11.58438064,10.60077248,9.796198804,9.120025431,8.540303067,8.03540446,7.589946133,7.193048987,6.516138452,5.960932155,5.495226198,5.096463945,4.752327414,4.453717543,4.19034322,3.95529084,3.74594356,3.558757919,3.388719635,3.233449873,3.092690516,2.964218792,2.845132506,2.734949311,2.633902753,2.540153476,2.451992751,2.369858124,2.222285737,2.090906944,1.975104845,1.870799735,1.777393593,1.692670822,1.615639982,1.545549947
0.001466842,32.32890158,30.76011166,29.56999278,28.82592789,28.53926861,28.67279379,29.10045919,29.78826064,30.58722865,31.43770981,32.2151334,32.77962794,33.06624766,32.97289843,32.53258205,31.80945582,30.93478282,30.0111658,29.1271198,28.35018407,27.71337111,27.24799613,26.92874776,26.74895881,26.65764903,26.61084838,26.56171803,26.43171346,26.18257562,25.71871079,24.95824039,23.59073548,19.33441324,17.24090907,16.2675279,15.5974756,15.06496259,14.62173548,14.23225324,13.88198659,13.56481068,12.2523011,11.23130951,10.39338509,9.686245204,9.077939733,8.54674162,8.077094673,7.658070849,6.941643616,6.352465721,5.857671373,5.433912478,5.067785015,4.74962635,4.469134312,4.218915757,3.995763926,3.796109574,3.614917547,3.449508019,3.299316033,3.162234913,3.035335058,2.917887859,2.809999703,2.709977183,2.616052775,2.528464353,2.370937249,2.230853616,2.107289095,1.996015178,1.896392879,1.805960985,1.72384143,1.648988792
0.001992605,32.49107701,30.93517232,29.76609587,29.0513305,28.79747777,28.96511109,29.42117221,30.13196118,30.94765389,31.80555256,32.58588382,33.14489504,33.42386455,33.3217064,32.87611734,32.15401089,31.28773683,30.38134949,29.52466269,28.78821158,28.20558579,27.80862135,27.56844149,27.47441902,27.47095971,27.50979051,27.54547818,27.50427639,27.36106154,27.04869223,26.54876417,25.79908915,24.67714203,22.34124225,17.73527789,16.61331797,15.9052378,15.37064084,14.92732375,14.541532,14.19960739,12.82186271,11.76318372,10.89426251,10.1595543,9.526346454,8.972418032,8.482198626,8.044302668,7.294588609,6.67692811,6.157895821,5.713297811,5.328842093,4.994506781,4.699819965,4.43698383,4.202401694,3.992393147,3.801981755,3.628150425,3.470152583,3.325953273,3.192593915,3.069149776,2.955609754,2.850386876,2.751697677,2.659572886,2.493851499,2.346550738,2.216570992,2.099533656,1.994757741,1.89962056,1.813284311,1.734494357
0.002668158,32.64232176,31.0985481,29.94922005,29.2616028,29.03821272,29.23690551,29.71837656,30.44971893,31.28003544,32.14416482,32.92644478,33.47979517,33.75136633,33.64050066,33.18947192,32.46746294,31.60809712,30.7165647,29.88369581,29.1824249,28.6466048,28.3073297,28.13143996,28.10328262,28.16310017,28.25862804,28.34612296,28.35414416,28.26488653,28.0221181,27.62460962,27.04909572,26.28250887,25.26428058,23.66295536,18.25060636,16.89529185,16.15469029,15.61093282,15.1664441,14.78681479,13.32436458,12.2260322,11.32738467,10.56744669,9.911819818,9.337913804,8.82953793,8.375167306,7.596591416,6.954396062,6.414466233,5.951956048,5.551797983,5.203611582,4.896755704,4.62312741,4.378771726,4.159944677,3.961639621,3.780632235,3.615965953,3.465691086,3.326813599,3.198207164,3.079854192,2.970209945,2.86743507,2.771452366,2.598724569,2.445267926,2.309816285,2.187859561,2.078689658,1.979523852,1.889596194,1.807449537
0.003524105,32.78375123,31.25130127,30.12037931,29.45810266,29.26296065,29.49014009,29.9948178,30.74417775,31.58756007,32.45662348,33.24023676,33.78778241,34.05209913,33.93279633,33.47645117,32.75414601,31.90044912,31.02151406,30.20950252,29.53923029,29.04434728,28.75445878,28.63187124,28.65567824,28.76296876,28.89820846,29.01990604,29.05830133,29.00038295,28.79614235,28.45177121,27.9581914,27.32701402,26.56392315,25.62841015,24.36658906,18.95745962,17.1453775,16.36061821,15.80504316,15.36249665,13.78183965,12.639613,11.71154933,10.92765682,10.25147098,9.659339897,9.13465738,8.665610779,7.861320441,7.197436126,6.6391541,6.160849724,5.746914131,5.386560855,5.069048231,4.785972061,4.533045606,4.306504863,4.101263241,3.913949885,3.743487184,3.587880343,3.444168823,3.311065886,3.188499912,3.074975462,2.968634136,2.86927813,2.690422281,2.531584776,2.391337755,2.265078687,2.152081288,2.049399397,1.956315858,1.871248948
0.004594237,32.91581155,31.39406918,30.28038482,29.64199394,29.47320871,29.72642099,30.25204028,31.01765101,31.87261788,32.74569773,33.5303828,34.07202296,34.32913023,34.20183814,33.74007317,33.01699193,32.16801503,31.30017677,30.50677913,29.86411881,29.40528241,29.15816987,29.08025171,29.14602792,29.29003383,29.45430931,29.59990068,29.65832525,29.62015928,29.43941742,29.12661729,28.67981671,28.12021676,27.47280591,26.74006656,25.9182167,24.90877831,23.17231242,17.38768565,16.54020716,15.97372178,14.2121339,13.01852159,12.05990304,11.25273267,10.55700481,9.947949198,9.408311535,8.925760685,8.098185387,7.414711044,6.839887158,6.347467782,5.921150471,5.549907424,5.222864911,4.931317728,4.670741501,4.437315963,4.225887732,4.032950185,3.857274762,3.696926772,3.548906933,3.411792767,3.285446596,3.168475698,3.058956379,2.956559888,2.772248929,2.608611215,2.46409734,2.333997079,2.217564915,2.111743511,2.015846427,1.928171834
0.005915211,33.0396181,31.52770165,30.43045337,29.81424653,29.66988638,29.94735433,30.49193155,31.27212159,32.13759895,33.0138491,33.79896493,34.33496346,34.58510864,34.44992442,33.98296233,33.25880508,32.41376917,31.55580851,30.77881305,30.16109437,29.73431784,29.52477437,29.48497325,29.58522601,29.75828825,29.94457829,30.10744449,30.17965595,30.15451652,29.98918315,29.69652896,29.27931947,28.76361615,28.18268905,27.55296789,26.89950275,26.2055603,25.43883131,24.43431291,17.66631933,16.71804824,14.63192647,13.37429413,12.38261801,11.5519876,10.83729182,10.21206984,9.658296272,9.163246185,8.314040738,7.612578448,7.022602632,6.517195885,6.079622855,5.698447399,5.362719729,5.063452406,4.795921722,4.556214866,4.339167272,4.141100935,3.960703908,3.79604637,3.644079593,3.50330494,3.373569429,3.253451287,3.14101716,3.03588531,2.846616512,2.678591112,2.530201858,2.396610671,2.277070135,2.168393903,2.069952221,1.979896105
